FR_hip,FR_thigh,FR_calf,FL_hip,FL_thigh,FL_calf,RR_hip,RR_thigh,RR_calf,RL_hip,RL_thigh,RL_calf
2.807950973510742188e-02,-4.745469093322753906e-01,-1.349928379058837891e-01,-4.656414985656738281e-01,9.957637786865234375e-01,2.048165798187255859e-01,1.111333370208740234e-01,-9.488353729248046875e-01,9.856004714965820312e-01,-1.608276367187500000e-02,-7.936005592346191406e-01,-2.759821414947509766e-01
-7.212336063385009766e-01,6.829135417938232422e-01,-8.281261920928955078e-01,-1.356542110443115234e-01,7.322025299072265625e-01,-8.076236248016357422e-01,9.197320938110351562e-01,-2.887182235717773438e-01,7.051227092742919922e-01,-1.865458488464355469e-02,-4.804949760437011719e-01,3.496623039245605469e-01
-1.040713787078857422e-01,-3.370721340179443359e-01,6.588244438171386719e-01,2.945370674133300781e-01,5.780522823333740234e-01,-9.544019699096679688e-01,-5.420858860015869141e-01,-8.747262954711914062e-01,7.077484130859375000e-01,1.391439437866210938e-01,9.795644283294677734e-01,7.962965965270996094e-01
6.460924148559570312e-01,-5.621616840362548828e-01,4.808988571166992188e-01,-2.759633064270019531e-01,-5.308597087860107422e-01,-7.955935001373291016e-01,4.668648242950439453e-01,2.508823871612548828e-01,8.589463233947753906e-01,-6.268510818481445312e-01,-6.264925003051757812e-01,1.188423633575439453e-01
4.642241001129150391e-01,8.701710700988769531e-01,5.770401954650878906e-01,-6.031339168548583984e-01,1.915833950042724609e-01,-4.992332458496093750e-01,3.511407375335693359e-01,-3.062832355499267578e-01,-2.521300315856933594e-02,6.915824413299560547e-01,4.808535575866699219e-01,-7.693557739257812500e-01
-1.793003082275390625e-01,8.602259159088134766e-01,-4.367537498474121094e-01,5.565881729125976562e-01,4.659125804901123047e-01,-8.712630271911621094e-01,9.691824913024902344e-01,-1.025285720825195312e-01,-6.145906448364257812e-02,7.138323783874511719e-02,-7.691111564636230469e-01,-4.674172401428222656e-02
-1.531083583831787109e-01,1.237804889678955078e-01,6.393730640411376953e-01,-5.227682590484619141e-01,1.196014881134033203e-01,6.782152652740478516e-01,-7.123403549194335938e-01,-9.101433753967285156e-01,7.948322296142578125e-01,6.412563323974609375e-01,5.522203445434570312e-01,4.925594329833984375e-01
1.892337799072265625e-01,-1.680264472961425781e-01,-7.843017578125000000e-01,5.198130607604980469e-01,-3.649730682373046875e-01,-4.883472919464111328e-01,7.963805198669433594e-01,-3.064751625061035156e-01,-5.434873104095458984e-01,1.866903305053710938e-01,6.808733940124511719e-01,-1.279633045196533203e-01
9.139237403869628906e-01,3.465898036956787109e-01,-7.215969562530517578e-01,-7.839703559875488281e-02,4.078400135040283203e-01,-7.550678253173828125e-01,3.794229030609130859e-01,-6.026985645294189453e-01,-4.834470748901367188e-01,7.968380451202392578e-01,-2.506318092346191406e-01,-6.160950660705566406e-02
7.439038753509521484e-01,-8.625218868255615234e-01,6.289918422698974609e-01,-8.255035877227783203e-01,7.163884639739990234e-01,1.147160530090332031e-01,-5.675580501556396484e-01,5.436632633209228516e-01,-4.669165611267089844e-02,-6.913461685180664062e-01,2.966566085815429688e-01,3.325140476226806641e-01
-1.786429882049560547e-01,4.824705123901367188e-01,6.157214641571044922e-01,-5.875949859619140625e-01,6.662380695343017578e-01,4.707105159759521484e-01,5.304090976715087891e-01,-1.776649951934814453e-01,8.076226711273193359e-01,-9.965822696685791016e-01,5.007827281951904297e-01,2.874202728271484375e-01
4.741008281707763672e-01,-6.168601512908935547e-01,-3.370959758758544922e-01,-1.326124668121337891e-01,1.005692481994628906e-01,-2.364308834075927734e-01,-1.720559597015380859e-01,4.074397087097167969e-01,-5.074579715728759766e-01,-6.694388389587402344e-02,-1.787390708923339844e-01,7.230823040008544922e-01
-7.190163135528564453e-01,2.042722702026367188e-02,-8.912665843963623047e-01,-6.717503070831298828e-01,-6.885530948638916016e-01,9.318103790283203125e-01,4.570014476776123047e-01,6.648013591766357422e-01,-5.088632106781005859e-01,-8.608183860778808594e-01,-7.438707351684570312e-01,-7.429599761962890625e-01
-9.743928909301757812e-01,3.796257972717285156e-01,-8.482215404510498047e-01,-1.597633361816406250e-01,7.415070533752441406e-01,-9.419326782226562500e-01,4.619157314300537109e-01,6.157517433166503906e-01,-5.351979732513427734e-01,4.573359489440917969e-01,2.613084316253662109e-01,-7.431435585021972656e-01
-9.985039234161376953e-01,6.727795600891113281e-01,-3.042066097259521484e-01,-3.751873970031738281e-02,-1.521205902099609375e-01,-2.147667407989501953e-01,1.348297595977783203e-01,1.571729183197021484e-01,4.835846424102783203e-01,-3.443868160247802734e-01,5.680842399597167969e-01,6.099965572357177734e-01
2.870483398437500000e-01,-5.979883670806884766e-01,1.019740104675292969e-01,8.904812335968017578e-01,2.037835121154785156e-02,-5.333995819091796875e-01,3.428988456726074219e-01,3.693962097167968750e-01,2.174811363220214844e-01,3.423690795898437500e-01,6.431195735931396484e-01,3.051066398620605469e-02
1.691935062408447266e-01,-3.088209629058837891e-01,8.189556598663330078e-01,9.459288120269775391e-01,-5.168972015380859375e-01,-3.347668647766113281e-01,7.963914871215820312e-01,-2.180986404418945312e-01,-7.366399765014648438e-01,4.128932952880859375e-01,8.888170719146728516e-01,3.900730609893798828e-01
3.635914325714111328e-01,-8.555417060852050781e-01,-9.583699703216552734e-01,3.162066936492919922e-01,3.344290256500244141e-01,-1.107566356658935547e-01,-9.654328823089599609e-01,8.670678138732910156e-01,-4.862346649169921875e-01,9.400606155395507812e-02,1.193370819091796875e-01,1.692132949829101562e-01
3.453233242034912109e-01,-5.326523780822753906e-01,3.792636394500732422e-01,-8.765101432800292969e-01,-9.563503265380859375e-01,6.688861846923828125e-01,1.619725227355957031e-01,3.870239257812500000e-01,-1.146445274353027344e-01,8.548142910003662109e-01,8.109629154205322266e-01,4.812061786651611328e-01
7.921550273895263672e-01,6.044740676879882812e-01,8.291389942169189453e-01,-8.016252517700195312e-02,6.839969158172607422e-01,1.383187770843505859e-01,3.614706993103027344e-01,5.510070323944091797e-01,8.373951911926269531e-02,9.675230979919433594e-01,4.186809062957763672e-01,7.074539661407470703e-01
-8.805372714996337891e-01,-6.940126419067382812e-02,6.518192291259765625e-01,2.526230812072753906e-01,2.877247333526611328e-01,-1.690852642059326172e-01,9.680120944976806641e-01,-9.449975490570068359e-01,-7.459065914154052734e-01,4.638490676879882812e-01,-8.513903617858886719e-01,6.554269790649414062e-01
-8.852846622467041016e-01,7.434666156768798828e-01,8.914089202880859375e-01,4.559731483459472656e-01,5.921535491943359375e-01,-6.344528198242187500e-01,-1.876676082611083984e-01,-2.871484756469726562e-01,8.527789115905761719e-01,3.896369934082031250e-01,2.079169750213623047e-01,-8.079123497009277344e-01
9.642219543457031250e-02,1.942894458770751953e-01,7.577686309814453125e-01,-2.937083244323730469e-01,-8.396458625793457031e-02,8.162789344787597656e-01,9.147782325744628906e-01,4.029257297515869141e-01,-9.516978263854980469e-01,-9.408819675445556641e-01,-4.856843948364257812e-01,-7.327058315277099609e-01
8.527390956878662109e-01,-9.829115867614746094e-01,1.283099651336669922e-01,3.292546272277832031e-01,7.899823188781738281e-01,-2.166426181793212891e-01,5.849153995513916016e-01,-4.158668518066406250e-01,-2.153339385986328125e-01,-9.253401756286621094e-01,-6.832695007324218750e-02,-8.081164360046386719e-01
4.222674369812011719e-01,-9.368999004364013672e-01,-4.239687919616699219e-01,1.235115528106689453e-01,-1.295495033264160156e-01,1.896953582763671875e-02,4.802360534667968750e-01,-6.768651008605957031e-01,1.899147033691406250e-02,-6.650941371917724609e-01,-4.928801059722900391e-01,4.939410686492919922e-01
8.408558368682861328e-01,-7.805390357971191406e-01,-2.018990516662597656e-01,9.981749057769775391e-01,6.166753768920898438e-01,-6.342811584472656250e-01,-6.940448284149169922e-01,-3.271749019622802734e-01,6.648488044738769531e-01,-4.694802761077880859e-01,-1.469171047210693359e-01,-2.468752861022949219e-02
-7.221934795379638672e-01,-7.439470291137695312e-01,-3.591656684875488281e-02,-7.861042022705078125e-01,8.957104682922363281e-01,-4.706709384918212891e-01,-9.100136756896972656e-01,4.634101390838623047e-01,-1.244575977325439453e-01,2.326793670654296875e-01,6.990237236022949219e-01,-3.639116287231445312e-01
5.070359706878662109e-01,7.100322246551513672e-01,-9.993255138397216797e-01,-7.158880233764648438e-01,-5.298047065734863281e-01,7.882847785949707031e-01,-9.285495281219482422e-01,7.107152938842773438e-01,9.434051513671875000e-01,5.530402660369873047e-01,2.686288356781005859e-01,6.133220195770263672e-01
5.706489086151123047e-01,1.935889720916748047e-01,2.650365829467773438e-01,-4.397644996643066406e-01,-4.614405632019042969e-01,-9.213581085205078125e-01,3.463170528411865234e-01,-6.479823589324951172e-01,7.929403781890869141e-01,-2.719132900238037109e-01,-7.559564113616943359e-01,9.801418781280517578e-01
-6.005327701568603516e-01,-6.842584609985351562e-01,2.383303642272949219e-01,-2.504754066467285156e-01,-3.217842578887939453e-01,-7.274365425109863281e-02,-8.696038722991943359e-01,-7.377841472625732422e-01,-2.197260856628417969e-01,-8.765876293182373047e-01,-5.135691165924072266e-01,-7.592191696166992188e-01
9.944777488708496094e-01,2.903151512145996094e-02,2.255737781524658203e-01,9.025528430938720703e-01,-2.425959110260009766e-01,6.283502578735351562e-01,-9.912981986999511719e-01,1.183342933654785156e-02,6.351923942565917969e-02,7.460973262786865234e-01,6.680645942687988281e-01,1.519348621368408203e-01
9.934635162353515625e-01,3.152735233306884766e-01,-4.268944263458251953e-01,8.741891384124755859e-01,9.507620334625244141e-01,6.872987747192382812e-01,1.348524093627929688e-01,6.401777267456054688e-01,-2.623829841613769531e-01,-9.379968643188476562e-01,-6.209826469421386719e-02,-6.472346782684326172e-01
-6.309020519256591797e-01,-7.061865329742431641e-01,1.341485977172851562e-01,-9.591019153594970703e-01,-8.791821002960205078e-01,-4.012477397918701172e-01,7.190234661102294922e-01,3.124029636383056641e-01,1.104903221130371094e-02,1.814327239990234375e-01,-4.242029190063476562e-01,4.261589050292968750e-01
2.440645694732666016e-01,-7.477705478668212891e-01,6.965761184692382812e-01,-7.857129573822021484e-01,7.320070266723632812e-02,-6.730425357818603516e-01,8.172063827514648438e-01,-8.979096412658691406e-01,-6.719470024108886719e-01,-8.507413864135742188e-01,9.861850738525390625e-01,-2.805185317993164062e-02
7.672903537750244141e-01,1.442003250122070312e-01,-3.643088340759277344e-01,-8.728756904602050781e-01,-1.350104808807373047e-01,-3.626379966735839844e-01,-3.395338058471679688e-01,-5.416202545166015625e-01,7.348895072937011719e-01,4.300467967987060547e-01,1.560389995574951172e-01,-4.058797359466552734e-01
5.062494277954101562e-01,-8.366224765777587891e-01,-3.787703514099121094e-01,8.663496971130371094e-01,-6.520776748657226562e-01,9.091198444366455078e-01,-2.041840553283691406e-02,-1.741786003112792969e-01,-1.730337142944335938e-01,7.104778289794921875e-01,-1.347050666809082031e-01,-8.581972122192382812e-01
-9.921431541442871094e-02,-1.785285472869873047e-01,3.674745559692382812e-03,5.669379234313964844e-01,1.173636913299560547e-01,-1.566693782806396484e-01,-1.018943786621093750e-01,-6.704115867614746094e-01,6.350884437561035156e-01,3.750691413879394531e-01,-3.326201438903808594e-01,-4.242618083953857422e-01
-1.432354450225830078e-01,6.804139614105224609e-01,8.023927211761474609e-01,-5.274326801300048828e-01,-2.095966339111328125e-01,3.811557292938232422e-01,-2.385485172271728516e-01,-1.239247322082519531e-01,2.163715362548828125e-01,-1.236331462860107422e-01,7.352981567382812500e-01,-8.033647537231445312e-01
9.780409336090087891e-01,-2.447464466094970703e-01,1.996905803680419922e-01,-4.669537544250488281e-01,-2.161259651184082031e-01,2.907013893127441406e-01,7.289593219757080078e-01,-2.568242549896240234e-01,-5.719301700592041016e-01,-9.175882339477539062e-01,-9.326126575469970703e-01,3.589701652526855469e-01
8.966341018676757812e-01,-8.177397251129150391e-01,-4.789805412292480469e-01,6.891605854034423828e-01,-2.571699619293212891e-01,6.057672500610351562e-01,8.155603408813476562e-01,8.275811672210693359e-01,-5.494747161865234375e-01,-9.945936203002929688e-01,3.993489742279052734e-01,3.655066490173339844e-01
-8.537254333496093750e-01,-4.067068099975585938e-01,2.948448657989501953e-01,-2.351119518280029297e-01,-4.875628948211669922e-01,-4.510831832885742188e-01,-9.804139137268066406e-01,2.654790878295898438e-02,-1.590871810913085938e-01,9.808025360107421875e-01,8.774814605712890625e-01,-1.466879844665527344e-01
-8.432483673095703125e-02,1.700310707092285156e-01,-2.495503425598144531e-02,-6.409661769866943359e-01,7.695784568786621094e-01,1.193401813507080078e-01,9.144456386566162109e-01,3.603448867797851562e-01,9.584505558013916016e-01,-4.004240036010742188e-01,7.406744956970214844e-01,-5.041372776031494141e-01
-7.521226406097412109e-01,-6.728887557983398438e-02,-2.385628223419189453e-01,1.164510250091552734e-01,-7.270338535308837891e-01,-8.869469165802001953e-01,8.994865417480468750e-01,4.710068702697753906e-01,3.147101402282714844e-01,-6.891956329345703125e-01,-5.493927001953125000e-01,-3.246698379516601562e-01
3.152394294738769531e-01,-2.509920597076416016e-01,-4.530510902404785156e-01,6.471447944641113281e-01,1.601457595825195312e-03,2.487390041351318359e-01,-6.011567115783691406e-01,-3.563716411590576172e-01,-8.047566413879394531e-01,-3.020999431610107422e-01,1.867985725402832031e-01,-2.139730453491210938e-01
3.993089199066162109e-01,-4.546980857849121094e-01,-8.190369606018066406e-02,7.675561904907226562e-01,3.842175006866455078e-01,8.306632041931152344e-01,5.073175430297851562e-01,3.804533481597900391e-01,4.015221595764160156e-01,-1.993055343627929688e-01,-8.971505165100097656e-01,-9.398436546325683594e-02
6.000075340270996094e-01,4.866824150085449219e-01,8.255543708801269531e-01,6.402440071105957031e-01,-4.928743839263916016e-01,8.880734443664550781e-02,4.019668102264404297e-01,-9.129254817962646484e-01,-9.290161132812500000e-01,1.382303237915039062e-02,6.966409683227539062e-01,-4.507217407226562500e-01
-2.278640270233154297e-01,-5.427098274230957031e-01,-4.815237522125244141e-01,9.988038539886474609e-01,9.333772659301757812e-01,-8.468019962310791016e-01,-3.829693794250488281e-01,-3.893110752105712891e-01,9.762327671051025391e-01,-3.727488517761230469e-01,-2.051427364349365234e-01,-5.968666076660156250e-02
-6.434643268585205078e-01,3.884403705596923828e-01,2.611865997314453125e-01,-7.266793251037597656e-01,-4.820442199707031250e-01,-9.252645969390869141e-01,2.645947933197021484e-01,-8.612756729125976562e-01,-7.323307991027832031e-01,4.855117797851562500e-01,9.881091117858886719e-01,9.290194511413574219e-02
6.510951519012451172e-01,6.941673755645751953e-01,-9.739723205566406250e-01,-7.680089473724365234e-01,3.436949253082275391e-01,9.402933120727539062e-01,8.117141723632812500e-01,4.886870384216308594e-01,-9.436755180358886719e-01,3.583517074584960938e-01,6.579558849334716797e-01,-9.149057865142822266e-01
-5.554487705230712891e-01,-6.818966865539550781e-01,-6.547236442565917969e-02,3.726050853729248047e-01,3.799748420715332031e-02,-3.816294670104980469e-01,-7.662739753723144531e-01,-5.633487701416015625e-01,-7.014317512512207031e-01,3.838891983032226562e-01,-5.212368965148925781e-01,3.997931480407714844e-01
-7.754993438720703125e-02,6.519818305969238281e-02,7.743535041809082031e-01,-2.926263809204101562e-01,-9.771325588226318359e-01,-5.250775814056396484e-01,-2.341613769531250000e-01,8.784289360046386719e-01,-9.154191017150878906e-01,3.112134933471679688e-01,4.662551879882812500e-01,-6.802034378051757812e-01
-2.101390361785888672e-01,9.608690738677978516e-01,-3.104372024536132812e-01,-3.969054222106933594e-01,-7.970333099365234375e-02,-2.532479763031005859e-01,9.318699836730957031e-01,9.355821609497070312e-01,-3.751657009124755859e-01,7.199358940124511719e-01,-2.462449073791503906e-01,-2.953739166259765625e-01
-8.474569320678710938e-01,-7.025432586669921875e-02,4.490659236907958984e-01,8.547906875610351562e-01,3.219258785247802734e-01,2.494716644287109375e-02,-4.348511695861816406e-01,2.215936183929443359e-01,-9.653139114379882812e-02,-6.632964611053466797e-01,-4.794750213623046875e-01,3.250889778137207031e-01
1.568861007690429688e-01,9.329395294189453125e-01,4.914362430572509766e-01,3.603446483612060547e-01,2.847595214843750000e-01,5.511822700500488281e-01,-3.216049671173095703e-01,-8.181805610656738281e-01,-1.014583110809326172e-01,9.977905750274658203e-01,-9.449150562286376953e-01,-2.143449783325195312e-01
-5.898356437683105469e-01,-1.740758419036865234e-01,4.374108314514160156e-01,3.941726684570312500e-01,-5.974895954132080078e-01,-9.963576793670654297e-01,-6.801106929779052734e-01,-3.813829421997070312e-01,6.804628372192382812e-01,5.074889659881591797e-01,7.390189170837402344e-02,-3.917384147644042969e-02
